email,timestamp,emotion,confidence,model_type,session_id
Bob,2025-05-02 21:40:50,neutral,0.799586832523346,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,neutral,0.7428223490715027,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,neutral,0.7428223490715027,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.6653978824615479,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.5099017024040222,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.652233898639679,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.5026996731758118,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.592363178730011,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.565291166305542,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.4791456460952759,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:51,neutral,0.5044351816177368,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.450133353471756,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.5657188296318054,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.5688074827194214,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,sad,0.5523699522018433,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.49245646595954895,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.6788551211357117,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.6011625528335571,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:52,neutral,0.6158860921859741,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,sad,0.4659927487373352,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.5024169087409973,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.5231314301490784,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.6983585953712463,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.634552001953125,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.6329503059387207,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.5572065114974976,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:53,neutral,0.5400218963623047,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.6536522507667542,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.711245059967041,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.6986519694328308,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.7100900411605835,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.6746420860290527,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.7440073490142822,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.7191475629806519,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.6478976011276245,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:54,neutral,0.703802227973938,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.8089402318000793,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.7551525831222534,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.844556987285614,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.7421491742134094,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.6460469961166382,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.6460469961166382,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.8328151702880859,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:55,neutral,0.7457737326622009,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.7832672595977783,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.769686222076416,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.6418785452842712,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.790016770362854,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.7532864809036255,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.7576736211776733,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:56,neutral,0.699463963508606,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.7508722543716431,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.7571083307266235,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.6945670247077942,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.7244437336921692,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.7118845582008362,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.6695407629013062,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.8171008229255676,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:57,neutral,0.8151677250862122,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.657558798789978,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.8793673515319824,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.7407811880111694,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.6923741698265076,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.8177071809768677,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.1577734351158142,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:58,neutral,0.10401377826929092,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,fear,0.5110116600990295,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,fear,0.5456786155700684,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,fear,0.4597158133983612,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,fear,0.432521253824234,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,surprise,0.4684804677963257,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,surprise,0.6107364892959595,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,surprise,0.6064965724945068,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:59,surprise,0.5371793508529663,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.49129173159599304,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.5684296488761902,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.5882413387298584,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.5560212731361389,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.4213607907295227,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.573384702205658,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.5082775354385376,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:00,surprise,0.5212808847427368,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,surprise,0.6343593001365662,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,surprise,0.5500638484954834,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,neutral,0.20844438672065735,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,neutral,0.15153081715106964,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,neutral,0.06999083608388901,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,happy,0.42629000544548035,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:01,neutral,0.12052559852600098,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,happy,0.4170544743537903,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,neutral,0.1464342474937439,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,happy,0.41264018416404724,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,happy,0.5276305079460144,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,neutral,0.12015165388584137,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,neutral,0.08956512063741684,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,happy,0.551959216594696,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:02,neutral,0.10748755186796188,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.17539043724536896,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.23535758256912231,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.14381569623947144,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.1951291263103485,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.22123238444328308,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:03,neutral,0.14781031012535095,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:04,neutral,0.12883074581623077,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:04,fear,0.40146487951278687,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:04,surprise,0.43541139364242554,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:05,happy,0.439758837223053,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:05,neutral,0.013529010117053986,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:06,happy,0.40425798296928406,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:06,happy,0.6523343324661255,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:06,neutral,0.11090201884508133,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:07,happy,0.5226240754127502,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:07,fear,0.4782671630382538,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:08,neutral,0.01995040662586689,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:08,neutral,0.02733459696173668,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:08,neutral,0.037376437336206436,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:09,surprise,0.41070473194122314,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:09,sad,0.4906037151813507,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:09,neutral,0.10480713844299316,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:10,neutral,0.30503320693969727,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:10,neutral,0.1259542554616928,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:10,neutral,0.15951859951019287,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:11,neutral,0.1599336862564087,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:11,neutral,0.4661540389060974,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:12,neutral,0.7245080471038818,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:13,neutral,0.45412111282348633,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:14,neutral,0.03363886475563049,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:14,neutral,0.07686004787683487,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:15,happy,0.5590043067932129,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:15,neutral,0.0425548255443573,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:16,neutral,0.05719026178121567,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:16,happy,0.4575376808643341,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:16,neutral,0.05238054320216179,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:16,neutral,0.7499801516532898,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:17,neutral,0.9033308029174805,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:17,neutral,0.5314303636550903,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:18,neutral,0.4672851264476776,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:18,neutral,0.4739709496498108,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:19,neutral,0.7092331051826477,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:19,happy,0.7859241962432861,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:19,neutral,0.15597710013389587,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:20,happy,0.7878344655036926,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:20,happy,0.8073764443397522,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:21,happy,0.7960582971572876,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:21,happy,0.7474687099456787,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:21,happy,0.8091632127761841,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:21,happy,0.7988123297691345,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:22,happy,0.7678755521774292,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:22,happy,0.7939977049827576,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:24,neutral,0.1750442087650299,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:24,happy,0.6594396233558655,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:25,happy,0.6267089247703552,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:25,happy,0.6687760353088379,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:26,happy,0.7148928642272949,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:26,happy,0.8178760409355164,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:26,happy,0.6036784052848816,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:27,happy,0.7887177467346191,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:27,happy,0.8198382258415222,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:28,happy,0.7778549790382385,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:41:29,happy,0.7969456911087036,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Master,2025-05-02 21:50:16,neutral,0.8076543807983398,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:16,neutral,0.6103364825248718,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:16,neutral,0.767259418964386,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:17,neutral,0.6408120393753052,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:17,sad,0.46930137276649475,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:18,neutral,0.5746122598648071,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:18,neutral,0.4240083694458008,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:18,neutral,0.348995178937912,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:19,sad,0.43724122643470764,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:19,neutral,0.29844531416893005,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:20,sad,0.4101751446723938,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:20,sad,0.47565552592277527,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:20,neutral,0.265304833650589,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:21,sad,0.5233477354049683,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:21,sad,0.6534891724586487,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:22,sad,0.5156264901161194,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:22,sad,0.5131341218948364,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:22,happy,0.6215580701828003,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:23,happy,0.8201869130134583,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:23,happy,0.8129273056983948,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:24,happy,0.7716914415359497,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:24,happy,0.6139097809791565,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:24,sad,0.4500716030597687,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:25,sad,0.5103389620780945,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:25,happy,0.49186623096466064,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:26,sad,0.48262566328048706,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:26,neutral,0.3778713643550873,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:26,neutral,0.5232591032981873,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:27,neutral,0.6090268492698669,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:27,neutral,0.4632914066314697,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:27,neutral,0.7174725532531738,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:28,angry,0.42467159032821655,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:28,angry,0.40642473101615906,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:29,neutral,0.043954506516456604,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:29,neutral,0.08999898284673691,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:29,neutral,0.060217127203941345,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:30,neutral,0.12327688187360764,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:30,happy,0.4548470973968506,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:31,happy,0.5975618362426758,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:31,happy,0.6116945147514343,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:31,happy,0.5526506900787354,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:32,happy,0.5518738031387329,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:32,happy,0.6989192366600037,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:33,happy,0.4696888029575348,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:33,neutral,0.2644883990287781,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:33,neutral,0.26737546920776367,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:34,neutral,0.27472999691963196,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:34,neutral,0.1264743208885193,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:35,neutral,0.12248139083385468,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:35,surprise,0.5342614054679871,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:35,neutral,0.31487831473350525,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:36,neutral,0.25836390256881714,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:36,neutral,0.22026965022087097,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:37,neutral,0.5555520057678223,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:37,neutral,0.335605651140213,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:37,neutral,0.262050986289978,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:38,happy,0.5268111824989319,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:38,happy,0.7470748424530029,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:39,happy,0.518120288848877,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:39,neutral,0.3718280792236328,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:39,happy,0.4688279330730438,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:40,happy,0.6578325033187866,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:41,neutral,0.7694708704948425,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:42,neutral,0.7123396396636963,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
Master,2025-05-02 21:50:42,neutral,0.6856247186660767,doctor-patient,5dcb9b8f-1c81-4f1c-910b-b2cd32e71555
